StudyID,RecordID,Virus,Virus.Order,Virus.Family,Virus.Genus,VirusSpecies,Bat_Name,HostFamily,HostGenus,HostSpecies,Genus_spp,N_Individuals,DetectionMethod,SampleType,N_Sample_Pos,N_Sample_Tested,SubsequentTest,Isolate,Sequence,Notes,FirstAuthor,Title,Year,Sampling_Notes,Year_Sampled,MeanYear,Source,N_spp,N_Bats,N_Killed,Prop_Killed,N_Samples,No_Novel_Viruses,N_Total_Viruses,ViralFamiliesTest,General_Notes,Full_Reference,DetMethCat,SampleCat,KillNum,SampPosNum,PrevPos
MM07,34,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Straw-coloured Fruit Bat,Pteropodidae,Eidolon,helvum,Eidolon_helvum,6,ELISA,serum,0,6,0,NA,NA,SARS-CoV ELISA,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,0,0
MM07,35,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Gambian Epauletted Fruit Bat,Pteropodidae,Epomophorus,gambianus,Epomophorus_gambianus,10,ELISA,serum,0,10,0,NA,NA,SARS-CoV ELISA,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,0,0
MM07,36,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Wahlberg's Epauletted Fruit Bat,Pteropodidae,Epomophorus,wahlbergi,Epomophorus_wahlbergi,2,ELISA,serum,0,2,0,NA,NA,SARS-CoV ELISA,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,0,0
MM07,37,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Franquet's Epauletted Fruit Bat,Pteropodidae,Epomops,franqueti,Epomops_franqueti,5,ELISA,serum,0,5,0,NA,NA,SARS-CoV ELISA,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,0,0
MM07,38,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Egyptian Fruit Bat,Pteropodidae,Rousettus,aegyptiacus,Rousettus_aegyptiacus,171,ELISA,serum,28,171,0,NA,NA,SARS-CoV ELISA,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,1,0.16374269
MM07,39,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Egyptian Fruit Bat,Pteropodidae,Rousettus,aegyptiacus,Rousettus_aegyptiacus,171,Western Blot,serum,26,26,1,NA,NA,confirmatory Western blots (2) by protein lysates and recombinant SARS-CoV proteins,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,1,1
MM07,40,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Egyptian Fruit Bat,Pteropodidae,Rousettus,aegyptiacus,Rousettus_aegyptiacus,171,IIFT,serum,7,26,1,NA,NA,confirmatory indirect immunofluorescence test,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,1,0.269230769
MM07,41,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Angolan Fruit Bat,Pteropodidae,Lissonycteris,angolensis,Lissonycteris_angolensis,18,ELISA,serum,1,18,0,NA,NA,SARS-CoV ELISA,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,1,0.055555556
MM07,42,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Angolan Fruit Bat,Pteropodidae,Lissonycteris,angolensis,Lissonycteris_angolensis,18,Western Blot,serum,1,1,1,NA,NA,confirmatory Western blots (2) by protein lysates and recombinant SARS-CoV proteins,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,1,1
MM07,43,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Angolan Fruit Bat,Pteropodidae,Lissonycteris,angolensis,Lissonycteris_angolensis,18,IIFT,serum,0,1,1,NA,NA,confirmatory indirect immunofluorescence test,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,0,0
MM07,44,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Rueppell's Horseshoe Bat,Rhinolophidae,Rhinolophus,fumigatus,Rhinolophus_fumigatus,204,ELISA,serum,1,204,0,NA,NA,SARS-CoV ELISA,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,1,0.004901961
MM07,45,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Greater Long-fingered Bat,Vespertilionidae,Miniopterus,inflatus,Miniopterus_inflatus,34,ELISA,serum,1,34,0,NA,NA,SARS-CoV ELISA,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,1,0.029411765
MM07,46,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Hammer-headed Fruit Bat,Pteropodidae,Hypsignathus,monstrosus,Hypsignathus_monstrosus,11,ELISA,serum,1,11,0,NA,NA,SARS-CoV ELISA,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,1,0.090909091
MM07,47,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Hammer-headed Fruit Bat,Pteropodidae,Hypsignathus,monstrosus,Hypsignathus_monstrosus,11,Western Blot,serum,1,1,1,NA,NA,confirmatory Western blots (2) by protein lysates and recombinant SARS-CoV proteins,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,1,1
MM07,48,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Hammer-headed Fruit Bat,Pteropodidae,Hypsignathus,monstrosus,Hypsignathus_monstrosus,11,IIFT,serum,0,1,1,NA,NA,confirmatory indirect immunofluorescence test,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,0,0
MM07,49,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Little Collared Fruit Bat,Pteropodidae,Myonycteris,torquata,Myonycteris_torquata,7,ELISA,serum,1,7,0,NA,NA,SARS-CoV ELISA,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,1,0.142857143
MM07,50,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Little Free-tailed Bat,Molossidae,Chaerephon,pumilus,Chaerephon_pumilus,54,ELISA,serum,0,54,0,NA,NA,SARS-CoV ELISA,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,0,0
MM07,51,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Sundevall's Roundleaf Bat,Hipposideridae,Hipposideros,caffer,Hipposideros_caffer,14,ELISA,serum,0,14,0,NA,NA,"SARS-CoV ELISA; typo in paper (N=14, not N=15)","M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,0,0
MM07,52,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Commerson's Leaf-nosed Bat,Hipposideridae,Hipposideros,commersoni,Hipposideros_commersoni,16,ELISA,serum,0,16,0,NA,NA,SARS-CoV ELISA,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,0,0
MM07,53,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Schreiber's Bent-Winged Bat,Vespertilionidae,Miniopterus,schreibersii,Miniopterus_schreibersii,1,ELISA,serum,0,1,0,NA,NA,SARS-CoV ELISA,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,0,0
MM07,54,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Angolan Free-tailed Bat,Molossidae,Tadarida,condylura,Tadarida_condylura,115,ELISA,serum,14,115,0,NA,NA,SARS-CoV ELISA; note: called Mops condylurus in study,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,1,0.12173913
MM07,55,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Angolan Free-tailed Bat,Molossidae,Tadarida,condylura,Tadarida_condylura,115,Western Blot,serum,8,9,1,NA,NA,confirmatory Western blots (2) by protein lysates and recombinant SARS-CoV proteins; note: called Mops condylurus in study,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,1,0.888888889
MM07,56,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Angolan Free-tailed Bat,Molossidae,Tadarida,condylura,Tadarida_condylura,115,IIFT,serum,5,9,1,NA,NA,confirmatory indirect immunofluorescence test; note: called Mops condylurus in study,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,1,0.555555556
MM07,57,Bat SARS-like-CoV,Nidovirales,Coronaviridae,Betacoronavirus,Bat-SARS-like-CoV ,Midas Free-tailed Bat,Molossidae,Mops,midas,Mops_midas,15,ELISA,serum,0,15,0,NA,NA,SARS-CoV ELISA,"M_ller, M",Coronavirus antibodies in African bat species,2007,"mist net, anesthetized, exsanguinated by cardiac puncture",1986-1999,1992,wild-caught,26,705,705,1,705,0,1,1,"Total bats not explicitly stated; N=248 (1986-1989), South Africa; N=457 (1995-1999), DRC","M_ller, Marcel A., Janusz T. Paweska, Patricia A. Leman, Christian Drosten, Klaus Grywna, Alan Kemp, Leo Braack, Karen Sonnenberg, Matthias Niedrig, and Robert Swanepoel. ""Coronavirus antibodies in African bat species.""Emerging infectious diseases_13, no. 9 (2007): 1367.",Serology,Blood,1,0,0
